2      36.2911        29.09           -1
1      49.4248        81.23           -1
1      40.1362        63.88           -1
0  0  0  0
0  0  0  0
0  0  0  0
2      48.9207        41.07           -1
2      63.4243        57.08           -1
2      51.9897        39.07           -1
1      50.2294        78.74           -1
1      35.4022        67.14           -1
1      72.8519        99.62           -1
1      60.6834        91.27           -1
0  0  0  0
0  0  0  0
2       72.243        58.58           -1
2      47.8632        33.15           -1
1      40.2992        73.19           -1
1      33.9159        54.07           -1
1      47.1702        68.49           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
2      57.5867        47.31           -1
1       40.189        61.67           -1
2      54.7841        51.35           -1
2       32.553        22.25           -1
2      65.1874        59.03           -1
2       54.852        50.75           -1
0  0  0  0
1      64.5378         94.6           -1
2      41.8753        28.71           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1      47.1198        70.93           -1
1      58.7238        82.65           -1
1      48.3904        71.52           -1
1      25.1622        47.63           -1
1       8.3169        35.07           -1
1      47.3853        84.23           -1
2      97.5549        88.97           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1      22.4794        46.49           -1
1      33.5236         64.1           -1
2      74.1461        58.82           -1
2      33.2291        17.57           -1
2       78.158        65.71           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1       33.135        60.43           -1
0  0  0  0
2      27.0527         11.9           -1
2      47.2738        37.93           -1
2      43.3594        36.82           -1
2      56.5129        49.18           -1
2      75.8809        65.11           -1
0  0  0  0
0  0  0  0
0  0  0  0
1      34.0411        58.67           -1
1      17.8844        50.45           -1
2      68.0779        58.87           -1
1       30.148           57           -1
1      41.2181        61.42           -1
1      33.0092        55.35           -1
1      39.4099        65.95           -1
0  0  0  0
2      58.3643        42.13           -1
2      65.6688        55.64           -1
2      28.8256        12.59           -1
2      73.7466        66.13           -1
1            1        34.01           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
2       87.917        81.81           -1
