2      64.5868        56.04           -1
1       57.522         88.4           -1
1      59.1655        89.65           -1
0  0  0  0
0  0  0  0
0  0  0  0
2      49.8311        43.67           -1
2      41.5487        39.43           -1
2      35.6375        17.61           -1
1      62.7148         88.5           -1
1       35.996        58.61           -1
1      39.0081        73.16           -1
1      38.4109        71.32           -1
0  0  0  0
0  0  0  0
2      97.5549        88.97           -1
2      81.5384        67.84           -1
1            1        34.01           -1
1      18.9522        53.75           -1
1      61.3159        90.96           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
2      35.6062        26.36           -1
1      47.1198        70.93           -1
2      63.6154        55.37           -1
2       58.802        48.16           -1
2      98.4084        83.65           -1
2      31.9848        19.12           -1
0  0  0  0
1       84.3378        108.85            -1
2      64.6754        57.32           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1      70.9105        93.21           -1
1      46.6102        74.17           -1
1      35.3626        56.32           -1
1      48.8245        76.87           -1
1      42.2403         65.4           -1
1      19.3972         51.9           -1
2       44.541        38.66           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1      30.3067        60.56           -1
1       8.9953        42.36           -1
2      62.0136        57.61           -1
2      77.1924        68.34           -1
2      75.8809        65.11           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1       33.135        60.43           -1
0  0  0  0
2      67.8653        60.93           -1
2      34.4123        28.97           -1
2       71.103        62.19           -1
2      56.5219        53.33           -1
2      44.0006         28.5           -1
0  0  0  0
0  0  0  0
0  0  0  0
1      52.6487        81.17           -1
1      52.0498        81.55           -1
2      59.3181        46.65           -1
1      35.8341        63.86           -1
1      24.5358        48.61           -1
1      60.5319        85.84           -1
1      50.0105        81.63           -1
0  0  0  0
2      28.8256        12.59           -1
2        51.53        49.16           -1
2      46.9745        28.35           -1
2      66.7405        57.64           -1
1       55.461        79.68           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
2      52.8826        42.84           -1
