2      51.5887        45.56           -1
1      31.8789        56.87           -1
1      47.2258        84.02           -1
0  0  0  0
0  0  0  0
0  0  0  0
2      54.0355         47.2           -1
2      54.9409        49.86           -1
2       67.851        56.52           -1
1      31.4482        59.41           -1
1      31.7498        57.65           -1
1      32.4624        51.38           -1
1      38.2574        71.19           -1
0  0  0  0
0  0  0  0
2      75.8848        65.97           -1
2      64.6754        57.32           -1
1      41.3016        64.48           -1
1      14.8837        44.29           -1
1      33.9159        54.07           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
2       87.741        78.97           -1
1      11.6141        38.56           -1
2      57.5057        38.46           -1
2      56.1491        52.55           -1
2      83.2793        65.57           -1
2      38.3772         29.5           -1
0  0  0  0
1      39.0901        63.68           -1
2      81.5474        72.33           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1      26.4401        56.28           -1
1      48.0659        74.42           -1
1       12.584        42.25           -1
1      38.6006        69.58           -1
1      57.8605        82.75           -1
1      49.3943         77.3           -1
2       66.083        46.61           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1       79.0734        106.46            -1
1      40.1362        63.88           -1
2       76.627        67.76           -1
2      77.9987         69.3           -1
2      80.9193         67.4           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1       35.035        59.41           -1
0  0  0  0
2      65.4789        54.09           -1
2      64.7096        59.35           -1
2      57.9974        40.21           -1
2      72.8874        60.51           -1
2      70.1967        56.71           -1
0  0  0  0
0  0  0  0
0  0  0  0
1      12.7478        40.36           -1
1      37.5967        67.02           -1
2      36.4582        29.72           -1
1       32.329        56.69           -1
1      42.3615        66.11           -1
1      38.4109        71.32           -1
1      24.7059        50.53           -1
0  0  0  0
2      67.0669        65.71           -1
2      61.3372        57.48           -1
2      38.2322        31.21           -1
2       57.229        45.51           -1
1      53.9573        89.62           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
2      57.7656        43.76           -1
