2      72.1127        62.67           -1
1      30.3067        60.56           -1
1      64.2469        95.05           -1
0  0  0  0
0  0  0  0
0  0  0  0
2      65.4789        54.09           -1
2      66.0526        54.01           -1
2      59.2293        48.67           -1
1      20.7811        46.42           -1
1      17.9746        54.77           -1
1      41.2181        61.42           -1
1      33.9159        54.07           -1
0  0  0  0
0  0  0  0
2      73.7243        64.49           -1
2      46.3076        38.43           -1
1      51.0364        81.41           -1
1      55.5358        80.44           -1
1      36.3044        66.27           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
2      68.1479        61.14           -1
1      40.4538        64.66           -1
2      17.4043           10           -1
2        59.83        52.72           -1
2      67.0669        65.71           -1
2      64.1289        50.63           -1
0  0  0  0
1      49.2665        74.96           -1
2      41.5487        39.43           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1      60.9712        82.73           -1
1       6.3148        33.13           -1
1      42.3536        68.72           -1
1       40.189        61.67           -1
1      44.3499        81.41           -1
1       37.637        59.91           -1
2       79.532        62.64           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1      21.4584        47.84           -1
1      40.0659         68.2           -1
2      47.7029        36.71           -1
2      41.5054        35.12           -1
2      66.3039        48.89           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1       52.615        84.05           -1
0  0  0  0
2      41.5394        39.72           -1
2      43.8213        31.92           -1
2      28.8256        12.59           -1
2      46.6118        34.09           -1
2       55.892        48.53           -1
0  0  0  0
0  0  0  0
0  0  0  0
1      33.4798        59.57           -1
1      45.4946         67.9           -1
2      77.1924        68.34           -1
1      42.6237        74.45           -1
1       40.468        60.69           -1
1      24.6767        54.07           -1
1      62.7485        81.47           -1
0  0  0  0
2      35.1194        20.17           -1
2           100         89.88            -1
2      68.4089        62.58           -1
2      38.2322        31.21           -1
1      54.2626        79.81           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
2      60.8297        48.39           -1
