2.000000	62.310300	51.610000	-1.000000	-1
1.000000	50.010500	81.630000	-1.000000	1
1.000000	44.349900	81.410000	-1.000000	1
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
2.000000	70.957000	65.280000	-1.000000	-1
1.000000	54.116700	80.050000	-1.000000	1
2.000000	53.371800	41.650000	-1.000000	-1
2.000000	57.765600	43.760000	-1.000000	-1
2.000000	63.097600	48.940000	-1.000000	-1
2.000000	57.997400	40.210000	-1.000000	-1
2.000000	87.917000	81.810000	-1.000000	-1
0	0	0	0	0
0	0	0	0	0
1.000000	45.336600	73.660000	-1.000000	1
1.000000	16.537100	46.460000	-1.000000	1
1.000000	48.065900	74.420000	-1.000000	1
2.000000	44.662900	41.170000	-1.000000	-1
1.000000	33.135000	60.430000	-1.000000	1
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
2.000000	78.955600	72.400000	-1.000000	-1
2.000000	46.276900	37.900000	-1.000000	-1
1.000000	12.747800	40.360000	-1.000000	1
1.000000	24.206900	51.290000	-1.000000	1
2.000000	68.297600	54.220000	-1.000000	-1
2.000000	85.331800	76.810000	-1.000000	-1
0	0	0	0	0
2.000000	41.065800	36.780000	-1.000000	-1
2.000000	62.680900	48.430000	-1.000000	-1
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
1.000000	46.883300	73.090000	-1.000000	1
2.000000	44.000600	28.500000	-1.000000	-1
2.000000	56.880000	57.870000	-1.000000	-1
2.000000	74.262800	65.640000	-1.000000	-1
1.000000	58.968700	82.850000	-1.000000	1
1.000000	33.479800	59.570000	-1.000000	1
1.000000	25.162200	47.630000	-1.000000	1
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
2.000000	60.780100	57.300000	-1.000000	-1
1.000000	57.860500	82.750000	-1.000000	1
2.000000	54.099500	48.990000	-1.000000	-1
2.000000	37.407500	33.640000	-1.000000	-1
2.000000	33.229100	17.570000	-1.000000	-1
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
1.000000	24.680400	44.170000	-1.000000	1
0	0	0	0	0
1.000000	53.957300	89.620000	-1.000000	1
1.000000	27.039400	45.800000	-1.000000	1
1.000000	53.213800	81.400000	-1.000000	1
1.000000	81.993600	110.000000	-1.000000	1
2.000000	64.711600	54.170000	-1.000000	-1
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
1.000000	49.060200	70.930000	-1.000000	1
2.000000	75.884800	65.970000	-1.000000	-1
2.000000	56.100400	38.390000	-1.000000	-1
1.000000	50.958800	74.190000	-1.000000	1
2.000000	41.505400	35.120000	-1.000000	-1
2.000000	54.035500	47.200000	-1.000000	-1
1.000000	47.929300	82.780000	-1.000000	1
0	0	0	0	0
1.000000	34.051400	50.690000	-1.000000	1
1.000000	18.403700	44.050000	-1.000000	1
2.000000	83.300000	73.970000	-1.000000	-1
2.000000	83.349600	73.690000	-1.000000	-1
2.000000	86.642200	71.880000	-1.000000	-1
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
2.000000	67.066900	65.710000	-1.000000	-1
