2      64.1289        50.63           -1
1      44.2621        70.25           -1
1      28.0514        51.25           -1
0  0  0  0
0  0  0  0
0  0  0  0
2      56.1004        38.39           -1
2      62.0136        57.61           -1
2      67.8653        60.93           -1
1      40.2757        68.74           -1
1      22.4794        46.49           -1
1      70.9105        93.21           -1
1      36.2031        66.75           -1
0  0  0  0
0  0  0  0
2      75.7934        70.76           -1
2      57.9759        44.61           -1
1      24.7059        50.53           -1
1      50.0121        71.21           -1
1      43.8909        64.21           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
2      52.6458        49.36           -1
1      45.3366        73.66           -1
2      64.7116        54.17           -1
2      51.8177        44.64           -1
2      63.4243        57.08           -1
2      30.7538        17.24           -1
0  0  0  0
1      31.4482        59.41           -1
2      17.4043           10           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1      41.2181        61.42           -1
1      47.1702        68.49           -1
1      43.3436        68.31           -1
1      42.6688         61.2           -1
1      38.6006        69.58           -1
1      50.5153        77.75           -1
2      73.4448        61.88           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1       81.9936           110            -1
1       8.3169        35.07           -1
2      57.7656        43.76           -1
2      54.9228        47.45           -1
2      81.5474        72.33           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1      41.3016        64.48           -1
0  0  0  0
2      57.5867        47.31           -1
2      61.3083        48.35           -1
2      17.6361        10.04           -1
2      44.6629        41.17           -1
2      52.9513        44.87           -1
0  0  0  0
0  0  0  0
0  0  0  0
1      49.2665        74.96           -1
1       38.025        70.28           -1
2      72.6268        58.68           -1
1      47.5592        77.47           -1
1      50.5198         74.7           -1
1      16.9576        40.69           -1
1      40.9094        67.25           -1
0  0  0  0
2      69.1003        61.43           -1
2      72.6641        69.91           -1
2      60.0296        51.04           -1
2      80.2631        79.98           -1
1      16.8704        41.74           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
2      83.2793        65.57           -1
