2.000000	77.534700	67.070000	-1.000000	-1
2.000000	39.045400	33.410000	-1.000000	-1
2.000000	83.624800	69.700000	-1.000000	-1
2.000000	55.138800	40.860000	-1.000000	-1
2.000000	64.709600	59.350000	-1.000000	-1
2.000000	56.837000	49.990000	-1.000000	-1
2.000000	35.487700	32.410000	-1.000000	-1
2.000000	87.981300	77.110000	-1.000000	-1
2.000000	60.829700	48.390000	-1.000000	-1
2.000000	58.302200	54.230000	-1.000000	-1
2.000000	88.836400	86.170000	-1.000000	-1
2.000000	47.702900	36.710000	-1.000000	-1
2.000000	75.880900	65.110000	-1.000000	-1
2.000000	68.329700	54.690000	-1.000000	-1
2.000000	67.166500	51.860000	-1.000000	-1
2.000000	63.980500	63.310000	-1.000000	-1
2.000000	68.656400	54.960000	-1.000000	-1
2.000000	60.782400	45.560000	-1.000000	-1
2.000000	87.741000	78.970000	-1.000000	-1
2.000000	45.131200	37.450000	-1.000000	-1
2.000000	74.262800	65.640000	-1.000000	-1
2.000000	49.520700	32.200000	-1.000000	-1
2.000000	46.439700	32.850000	-1.000000	-1
2.000000	54.312000	40.610000	-1.000000	-1
2.000000	56.161400	52.010000	-1.000000	-1
2.000000	70.876300	66.890000	-1.000000	-1
2.000000	62.013600	57.610000	-1.000000	-1
2.000000	41.505400	35.120000	-1.000000	-1
2.000000	41.875300	28.710000	-1.000000	-1
2.000000	51.181700	45.260000	-1.000000	-1
2.000000	68.147900	61.140000	-1.000000	-1
2.000000	65.954900	57.970000	-1.000000	-1
2.000000	66.459400	62.340000	-1.000000	-1
2.000000	82.369500	74.020000	-1.000000	-1
2.000000	52.882600	42.840000	-1.000000	-1
2.000000	39.159600	34.550000	-1.000000	-1
2.000000	83.349600	73.690000	-1.000000	-1
2.000000	35.606200	26.360000	-1.000000	-1
2.000000	30.097000	23.480000	-1.000000	-1
2.000000	47.273800	37.930000	-1.000000	-1
2.000000	78.395700	70.240000	-1.000000	-1
2.000000	30.753800	17.240000	-1.000000	-1
2.000000	49.065300	48.020000	-1.000000	-1
2.000000	57.975900	44.610000	-1.000000	-1
2.000000	41.276500	32.740000	-1.000000	-1
2.000000	86.642200	71.880000	-1.000000	-1
2.000000	35.965100	31.990000	-1.000000	-1
2.000000	47.863200	33.150000	-1.000000	-1
2.000000	66.973200	55.820000	-1.000000	-1
2.000000	45.030600	29.930000	-1.000000	-1
2.000000	54.784100	51.350000	-1.000000	-1
2.000000	85.418300	74.850000	-1.000000	-1
2.000000	76.100400	63.910000	-1.000000	-1
2.000000	53.892000	45.190000	-1.000000	-1
2.000000	59.594800	42.400000	-1.000000	-1
2.000000	42.301100	41.850000	-1.000000	-1
2.000000	44.000600	28.500000	-1.000000	-1
2.000000	42.588400	30.610000	-1.000000	-1
2.000000	55.892000	48.530000	-1.000000	-1
2.000000	79.510600	67.470000	-1.000000	-1
2.000000	65.261100	47.620000	-1.000000	-1
2.000000	74.146100	58.820000	-1.000000	-1
2.000000	37.407500	33.640000	-1.000000	-1
2.000000	57.120900	48.850000	-1.000000	-1
2.000000	47.133400	36.880000	-1.000000	-1
2.000000	60.163900	47.510000	-1.000000	-1
2.000000	65.668800	55.640000	-1.000000	-1
2.000000	60.450600	54.100000	-1.000000	-1
2.000000	66.740500	57.640000	-1.000000	-1
2.000000	72.214800	53.320000	-1.000000	-1
2.000000	91.325400	84.400000	-1.000000	-1
2.000000	71.103000	62.190000	-1.000000	-1
2.000000	54.922800	47.450000	-1.000000	-1
2.000000	65.478900	54.090000	-1.000000	-1
2.000000	58.020400	52.800000	-1.000000	-1
2.000000	54.770100	45.870000	-1.000000	-1
2.000000	64.641200	59.420000	-1.000000	-1
2.000000	72.243000	58.580000	-1.000000	-1
2.000000	28.825600	12.590000	-1.000000	-1
2.000000	46.599600	34.630000	-1.000000	-1
2.000000	77.672000	67.890000	-1.000000	-1
2.000000	66.122300	57.950000	-1.000000	-1
2.000000	36.458200	29.720000	-1.000000	-1
2.000000	75.247900	67.700000	-1.000000	-1
2.000000	41.569900	37.220000	-1.000000	-1
2.000000	52.951300	44.870000	-1.000000	-1
2.000000	39.060900	36.920000	-1.000000	-1
2.000000	64.808500	57.800000	-1.000000	-1
2.000000	52.645800	49.360000	-1.000000	-1
2.000000	75.793400	70.760000	-1.000000	-1
2.000000	41.539400	39.720000	-1.000000	-1
2.000000	54.852000	50.750000	-1.000000	-1
2.000000	69.054600	59.270000	-1.000000	-1
2.000000	26.528800	21.580000	-1.000000	-1
2.000000	38.377200	29.500000	-1.000000	-1
2.000000	31.984800	19.120000	-1.000000	-1
2.000000	57.997400	40.210000	-1.000000	-1
2.000000	43.359400	36.820000	-1.000000	-1
2.000000	33.229100	17.570000	-1.000000	-1
2.000000	74.399200	62.290000	-1.000000	-1
2.000000	70.957000	65.280000	-1.000000	-1
2.000000	73.782200	64.540000	-1.000000	-1
2.000000	72.664100	69.910000	-1.000000	-1
2.000000	51.588700	45.560000	-1.000000	-1
2.000000	88.296400	77.570000	-1.000000	-1
2.000000	63.097600	48.940000	-1.000000	-1
2.000000	78.158000	65.710000	-1.000000	-1
2.000000	60.402600	52.520000	-1.000000	-1
2.000000	72.887400	60.510000	-1.000000	-1
2.000000	59.183900	49.820000	-1.000000	-1
2.000000	60.029600	51.040000	-1.000000	-1
2.000000	63.406600	53.560000	-1.000000	-1
2.000000	35.637500	17.610000	-1.000000	-1
2.000000	64.487100	57.590000	-1.000000	-1
2.000000	68.408900	62.580000	-1.000000	-1
2.000000	66.533900	63.510000	-1.000000	-1
2.000000	36.476600	31.880000	-1.000000	-1
2.000000	54.282200	44.230000	-1.000000	-1
2.000000	61.337200	57.480000	-1.000000	-1
2.000000	52.782200	43.180000	-1.000000	-1
2.000000	66.914100	54.240000	-1.000000	-1
2.000000	57.229000	45.510000	-1.000000	-1
2.000000	53.060000	49.880000	-1.000000	-1
2.000000	32.553000	22.250000	-1.000000	-1
2.000000	70.196700	56.710000	-1.000000	-1
2.000000	72.326400	64.160000	-1.000000	-1
2.000000	61.308300	48.350000	-1.000000	-1
2.000000	22.177400	15.470000	-1.000000	-1
2.000000	94.158200	78.040000	-1.000000	-1
2.000000	76.554900	62.660000	-1.000000	-1
2.000000	72.196100	63.580000	-1.000000	-1
2.000000	38.232200	31.210000	-1.000000	-1
2.000000	76.627000	67.760000	-1.000000	-1
2.000000	56.072700	45.700000	-1.000000	-1
2.000000	63.422600	55.500000	-1.000000	-1
2.000000	40.285300	28.210000	-1.000000	-1
2.000000	43.821300	31.920000	-1.000000	-1
2.000000	52.930100	43.380000	-1.000000	-1
2.000000	78.955600	72.400000	-1.000000	-1
2.000000	31.941400	26.350000	-1.000000	-1
2.000000	52.366400	48.690000	-1.000000	-1
2.000000	51.989700	39.070000	-1.000000	-1
2.000000	74.896900	66.570000	-1.000000	-1
2.000000	65.187400	59.030000	-1.000000	-1
2.000000	33.697200	23.270000	-1.000000	-1
2.000000	76.136200	60.520000	-1.000000	-1
2.000000	81.538400	67.840000	-1.000000	-1
2.000000	38.634500	22.010000	-1.000000	-1
2.000000	66.083000	46.610000	-1.000000	-1
2.000000	43.913900	39.630000	-1.000000	-1
2.000000	87.917000	81.810000	-1.000000	-1
2.000000	52.030800	45.310000	-1.000000	-1
2.000000	37.025300	27.670000	-1.000000	-1
2.000000	70.127100	61.400000	-1.000000	-1
2.000000	77.998700	69.300000	-1.000000	-1
2.000000	62.680900	48.430000	-1.000000	-1
2.000000	56.512900	49.180000	-1.000000	-1
2.000000	83.279300	65.570000	-1.000000	-1
2.000000	17.636100	10.040000	-1.000000	-1
2.000000	86.201700	71.290000	-1.000000	-1
2.000000	87.077400	82.620000	-1.000000	-1
2.000000	68.077900	58.870000	-1.000000	-1
2.000000	46.974500	28.350000	-1.000000	-1
2.000000	68.235500	60.110000	-1.000000	-1
2.000000	56.880000	57.870000	-1.000000	-1
2.000000	20.221300	17.660000	-1.000000	-1
2.000000	57.765600	43.760000	-1.000000	-1
2.000000	66.052600	54.010000	-1.000000	-1
2.000000	60.992400	61.140000	-1.000000	-1
2.000000	76.341800	70.160000	-1.000000	-1
2.000000	38.265100	35.770000	-1.000000	-1
2.000000	67.865300	60.930000	-1.000000	-1
2.000000	70.116700	56.130000	-1.000000	-1
2.000000	17.404300	10.000000	-1.000000	-1
2.000000	35.864700	33.680000	-1.000000	-1
2.000000	36.291100	29.090000	-1.000000	-1
2.000000	51.817700	44.640000	-1.000000	-1
2.000000	80.263100	79.980000	-1.000000	-1
2.000000	48.920700	41.070000	-1.000000	-1
2.000000	42.226900	40.950000	-1.000000	-1
2.000000	48.476100	45.280000	-1.000000	-1
2.000000	58.394600	49.060000	-1.000000	-1
2.000000	26.917300	25.790000	-1.000000	-1
2.000000	80.919300	67.400000	-1.000000	-1
2.000000	63.615400	55.370000	-1.000000	-1
2.000000	77.722800	63.660000	-1.000000	-1
2.000000	59.318100	46.650000	-1.000000	-1
2.000000	64.128900	50.630000	-1.000000	-1
2.000000	64.792900	52.740000	-1.000000	-1
2.000000	27.052700	11.900000	-1.000000	-1
2.000000	44.541000	38.660000	-1.000000	-1
2.000000	72.888200	67.670000	-1.000000	-1
2.000000	69.006100	61.640000	-1.000000	-1
2.000000	59.229300	48.670000	-1.000000	-1
2.000000	79.810400	68.960000	-1.000000	-1
2.000000	43.625700	36.290000	-1.000000	-1
2.000000	36.626600	33.920000	-1.000000	-1
2.000000	30.139300	26.330000	-1.000000	-1
2.000000	77.192400	68.340000	-1.000000	-1
2.000000	29.915100	25.190000	-1.000000	-1
2.000000	82.296100	77.420000	-1.000000	-1
2.000000	59.830000	52.720000	-1.000000	-1
2.000000	81.547400	72.330000	-1.000000	-1
2.000000	46.921200	32.320000	-1.000000	-1
2.000000	49.203600	39.980000	-1.000000	-1
2.000000	100.000000	89.880000	-1.000000	-1
2.000000	93.426000	84.480000	-1.000000	-1
2.000000	48.260200	43.520000	-1.000000	-1
2.000000	57.505700	38.460000	-1.000000	-1
2.000000	58.802000	48.160000	-1.000000	-1
