2       56.837        49.99           -1
1      60.5319        85.84           -1
1      24.6767        54.07           -1
0  0  0  0
0  0  0  0
0  0  0  0
2      77.9987         69.3           -1
2      48.4679        34.41           -1
2      67.4366        55.45           -1
1       36.456         63.7           -1
1      20.3108        50.27           -1
1      35.8341        63.86           -1
1      39.7285         62.9           -1
0  0  0  0
0  0  0  0
2      79.8104        68.96           -1
2      76.5549        62.66           -1
1      23.3101        50.51           -1
1      40.9094        67.25           -1
1      19.5854        49.02           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
2      26.5288        21.58           -1
1      25.7836        49.41           -1
2      60.7801         57.3           -1
2      59.3181        46.65           -1
2      69.0546        59.27           -1
2      78.0485        69.09           -1
0  0  0  0
1      17.9343        44.21           -1
2      44.6351        34.52           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1      31.5337        55.97           -1
1      53.2138         81.4           -1
1      49.1325           80           -1
1      33.3184        64.14           -1
1      60.6834        91.27           -1
1      70.9327        95.72           -1
2        51.53        49.16           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1       45.293        71.33           -1
1      49.2636        72.74           -1
2      42.3011        41.85           -1
2      75.8809        65.11           -1
2        53.06        49.88           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1        61.29        85.47           -1
0  0  0  0
2      54.7701        45.87           -1
2       55.892        48.53           -1
2      30.1393        26.33           -1
2      59.5948         42.4           -1
2      87.1318        73.58           -1
0  0  0  0
0  0  0  0
0  0  0  0
1      51.0364        81.41           -1
1      22.9459        51.96           -1
2      56.1614        52.01           -1
1      56.9653        89.43           -1
1      10.7928         44.2           -1
1      56.5985        75.13           -1
1       57.522         88.4           -1
0  0  0  0
2      44.6629        41.17           -1
2      17.6361        10.04           -1
2      76.1362        60.52           -1
2      58.3643        42.13           -1
1       79.0734        106.46            -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
2      20.2213        17.66           -1
