2      44.6351        34.52           -1
1      71.0077        94.43           -1
1      26.4401        56.28           -1
0  0  0  0
0  0  0  0
0  0  0  0
2      33.2291        17.57           -1
2      68.0566        57.83           -1
2      80.2631        79.98           -1
1      48.8245        76.87           -1
1       30.148           57           -1
1       20.816        57.63           -1
1       15.613        37.98           -1
0  0  0  0
0  0  0  0
2      69.0972        62.35           -1
2      59.5948         42.4           -1
1       49.475        79.17           -1
1      34.1932        65.29           -1
1      48.2305        72.34           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
2      41.5699        37.22           -1
1      49.3943         77.3           -1
2      69.0061        61.64           -1
2      47.7029        36.71           -1
2      65.9549        57.97           -1
2       57.229        45.51           -1
0  0  0  0
1      38.1276        71.83           -1
2      87.1318        73.58           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1      19.5854        49.02           -1
1      63.9133        87.58           -1
1      38.6062        68.14           -1
1      34.0411        58.67           -1
1      63.6909         86.5           -1
1      56.4374        87.53           -1
2      67.5998        58.11           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1       80.4022        104.94            -1
1      58.4938        76.87           -1
2      60.4026        52.52           -1
2      63.4243        57.08           -1
2      35.6062        26.36           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
1      62.7148         88.5           -1
0  0  0  0
2      43.8213        31.92           -1
2      88.2964        77.57           -1
2      41.5394        39.72           -1
2       93.426        84.48           -1
2      49.8311        43.67           -1
0  0  0  0
0  0  0  0
0  0  0  0
1      54.1167        80.05           -1
1      42.3536        68.72           -1
2      80.1293        73.45           -1
1      35.8341        63.86           -1
1      37.0545        63.87           -1
1      50.3483        75.63           -1
1      27.0394         45.8           -1
0  0  0  0
2      46.4397        32.85           -1
2      38.3772         29.5           -1
2      67.4366        55.45           -1
2      22.1774        15.47           -1
1      44.6619        78.01           -1
0  0  0  0
0  0  0  0
0  0  0  0
0  0  0  0
2      87.9813        77.11           -1
