139101.2699	WAITING...
139111.413	START_LOOP
139111.4166	*****
139111.417	COASTER
139114.5329	FEEDBACK
139115.5623	ITI
139116.0746	*****
139116.0751	COASTER
139119.1648	FEEDBACK
139120.1777	ITI
139120.6903	*****
139120.6909	COASTER
139123.7644	FEEDBACK
139124.7774	ITI
139125.2902	*****
139125.2908	COASTER
139128.364	FEEDBACK
139129.377	ITI
139129.8892	*****
139129.8897	COASTER
139132.9627	FEEDBACK
139133.9766	ITI
139134.4895	*****
139134.4901	COASTER
139137.5632	FEEDBACK
139138.5762	ITI
139139.0891	*****
139139.0897	COASTER
139142.1628	FEEDBACK
139143.1758	ITI
139143.6887	*****
139143.6893	COASTER
139146.7625	FEEDBACK
139147.7754	ITI
139148.2883	*****
139148.2888	COASTER
139151.3787	FEEDBACK
139152.3916	ITI
139152.9045	*****
139152.9051	COASTER
139155.9783	FEEDBACK
139156.9912	ITI
139157.5041	*****
139157.5047	COASTER
139160.5945	FEEDBACK
139161.6074	ITI
139162.1203	*****
139162.1209	COASTER
139165.2107	FEEDBACK
139166.2236	ITI
139166.7365	*****
139166.7371	COASTER
139169.8103	FEEDBACK
139170.8232	ITI
139171.3361	*****
139171.3367	COASTER
139174.4099	FEEDBACK
139175.4228	ITI
139175.9349	*****
139175.9355	COASTER
139179.0095	FEEDBACK
139180.0225	ITI
139180.5354	*****
139180.536	COASTER
139183.6091	FEEDBACK
139184.6221	ITI
139185.135	*****
139185.1356	COASTER
139188.2079	FEEDBACK
139189.2217	ITI
139189.7346	*****
139189.7352	COASTER
139192.8083	FEEDBACK
139193.8213	ITI
139194.3342	*****
139194.3348	COASTER
139197.408	FEEDBACK
139198.4209	ITI
139198.9338	*****
139198.9344	COASTER
139202.0076	FEEDBACK
139203.0205	ITI
139203.5334	*****
139203.5339	COASTER
139206.6072	FEEDBACK
139207.6192	ITI
139208.133	*****
139208.1335	COASTER
139211.2068	FEEDBACK
139212.2197	ITI
139212.7324	*****
139212.733	COASTER
139215.8064	FEEDBACK
139216.8193	ITI
139217.3322	*****
139217.3328	COASTER
139220.406	FEEDBACK
139221.4189	ITI
139221.9318	*****
139221.9324	COASTER
139225.0056	FEEDBACK
139226.0185	ITI
139226.5314	*****
139226.532	COASTER
139229.6052	FEEDBACK
139230.6181	ITI
139231.1311	*****
139231.1316	COASTER
139234.2048	FEEDBACK
139235.2177	ITI
139235.7307	*****
139235.7313	COASTER
139238.8045	FEEDBACK
139239.8173	ITI
139240.3303	*****
139240.3309	COASTER
139243.4207	FEEDBACK
139244.4336	ITI
139244.9465	*****
139244.9471	COASTER
139248.0203	FEEDBACK
139249.0332	ITI
139249.5461	*****
139249.5467	COASTER
139252.6199	FEEDBACK
139253.6328	ITI
139254.1457	*****
139254.1463	COASTER
139257.2195	FEEDBACK
139258.2324	ITI
139258.7453	*****
139258.7458	COASTER
139261.8191	FEEDBACK
139262.832	ITI
139263.3443	*****
139263.3449	COASTER
139266.4187	FEEDBACK
139267.431	ITI
139267.9446	*****
