60103.7778	WAITING...
60113.9356	START_LOOP
60113.9393	*****
60113.9397	COASTER
60117.0715	FEEDBACK
60118.1018	ITI
60118.614	*****
60118.6146	COASTER
60121.7042	FEEDBACK
60122.7171	ITI
60123.23	*****
60123.2306	COASTER
60126.3195	FEEDBACK
60127.3334	ITI
60127.8459	*****
60127.8465	COASTER
60130.9201	FEEDBACK
60131.933	ITI
60132.4459	*****
60132.4465	COASTER
60135.5196	FEEDBACK
60136.5326	ITI
60137.0445	*****
60137.0451	COASTER
60140.1192	FEEDBACK
60141.1322	ITI
60141.6451	*****
60141.6456	COASTER
60144.7189	FEEDBACK
60145.7312	ITI
60146.2447	*****
60146.2452	COASTER
60149.3351	FEEDBACK
60150.3474	ITI
60150.8609	*****
60150.8614	COASTER
60153.9347	FEEDBACK
60154.9469	ITI
60155.4606	*****
60155.4612	COASTER
60158.5343	FEEDBACK
60159.5472	ITI
60160.0601	*****
60160.0607	COASTER
60163.1505	FEEDBACK
60164.1634	ITI
60164.6763	*****
60164.6769	COASTER
60167.7667	FEEDBACK
60168.7796	ITI
60169.2925	*****
60169.293	COASTER
60172.3829	FEEDBACK
60173.3958	ITI
60173.9088	*****
60173.9094	COASTER
60176.9817	FEEDBACK
60177.9954	ITI
60178.5085	*****
60178.509	COASTER
60181.5822	FEEDBACK
60182.5951	ITI
60183.108	*****
60183.1086	COASTER
60186.1818	FEEDBACK
60187.1947	ITI
60187.7076	*****
60187.7082	COASTER
60190.7813	FEEDBACK
60191.7943	ITI
60192.3072	*****
60192.3078	COASTER
60195.381	FEEDBACK
60196.394	ITI
60196.9068	*****
60196.9074	COASTER
60199.9806	FEEDBACK
60200.9935	ITI
60201.5064	*****
60201.5069	COASTER
60204.5968	FEEDBACK
60205.6097	ITI
60206.1226	*****
60206.1232	COASTER
60209.1964	FEEDBACK
60210.2093	ITI
60210.7223	*****
60210.7229	COASTER
60213.7961	FEEDBACK
60214.809	ITI
60215.3216	*****
60215.3222	COASTER
60218.3956	FEEDBACK
60219.4086	ITI
60219.9214	*****
60219.922	COASTER
60222.9952	FEEDBACK
60224.0082	ITI
60224.5211	*****
60224.5216	COASTER
60227.6114	FEEDBACK
60228.6244	ITI
60229.1373	*****
60229.1379	COASTER
60232.2111	FEEDBACK
60233.224	ITI
60233.7369	*****
60233.7375	COASTER
60236.8107	FEEDBACK
60237.8236	ITI
60238.3365	*****
60238.3371	COASTER
60241.4096	FEEDBACK
60242.4232	ITI
60242.9361	*****
60242.9367	COASTER
60246.0099	FEEDBACK
60247.0228	ITI
60247.5357	*****
60247.5363	COASTER
60250.6261	FEEDBACK
60251.6391	ITI
60252.151	*****
60252.1516	COASTER
60255.2257	FEEDBACK
60256.2386	ITI
60256.7516	*****
60256.7522	COASTER
60259.8413	FEEDBACK
60260.8548	ITI
60261.3677	*****
60261.3683	COASTER
60264.4408	FEEDBACK
60265.4545	ITI
60265.9674	*****
60265.968	COASTER
60269.0412	FEEDBACK
60270.054	ITI
60270.5669	*****
60270.5675	COASTER
60273.6407	FEEDBACK
60274.6537	ITI
60275.1662	*****
60275.1668	COASTER
60278.2404	FEEDBACK
60279.2533	ITI
60279.7653	*****
60279.7659	COASTER
60282.8399	FEEDBACK
60283.8529	ITI
60284.3653	*****
60284.3659	COASTER
60287.4395	FEEDBACK
60288.4525	ITI
60288.9655	*****
60288.966	COASTER
60292.0392	FEEDBACK
60293.0521	ITI
60293.565	*****
60293.5656	COASTER
60296.6388	FEEDBACK
60297.6517	ITI
60298.1646	*****
60298.1652	COASTER
60301.2384	FEEDBACK
60302.2513	ITI
60302.7637	*****
60302.7642	COASTER
60305.8546	FEEDBACK
60306.8676	ITI
60307.3804	*****
60307.381	COASTER
60310.4533	FEEDBACK
60311.4671	ITI
60311.9801	*****
60311.9807	COASTER
60315.0538	FEEDBACK
60316.0668	ITI
60316.5796	*****
60316.5802	COASTER
60319.653	FEEDBACK
60320.6663	ITI
60321.1792	*****
60321.1798	COASTER
60324.2531	FEEDBACK
60325.2659	ITI
60325.7788	*****
60325.7794	COASTER
60328.8526	FEEDBACK
60329.8657	ITI
60330.3785	*****
60330.379	COASTER
60333.4522	FEEDBACK
60334.465	ITI
60334.9777	*****
60334.9783	COASTER
60338.0519	FEEDBACK
60339.0648	ITI
60339.5777	*****
60339.5783	COASTER
60342.6515	FEEDBACK
60343.6643	ITI
60344.1773	*****
60344.1779	COASTER
60347.251	FEEDBACK
60348.264	ITI
60348.7769	*****
60348.7775	COASTER
60351.8507	FEEDBACK
60352.8627	ITI
60353.3765	*****
60353.3771	COASTER
60356.4503	FEEDBACK
60357.4632	ITI
60357.9761	*****
60357.9767	COASTER
60361.0665	FEEDBACK
60362.0795	ITI
60362.5923	*****
60362.5929	COASTER
60365.6661	FEEDBACK
60366.679	ITI
60367.192	*****
60367.1926	COASTER
60370.2657	FEEDBACK
60371.2786	ITI
60371.7916	*****
60371.7922	COASTER
60374.8653	FEEDBACK
60375.8782	ITI
60376.3911	*****
60376.3917	COASTER
60379.4649	FEEDBACK
60380.4778	ITI
60380.9907	*****
60380.9912	COASTER
60384.0642	FEEDBACK
60385.0775	ITI
60385.5904	*****
60385.591	COASTER
60388.6807	FEEDBACK
60389.6936	ITI
60390.2066	*****
60390.2072	COASTER
60393.2803	FEEDBACK
60394.2933	ITI
60394.8062	*****
60394.8068	COASTER
60397.88	FEEDBACK
60398.8929	ITI
60399.4058	*****
60399.4064	COASTER
60402.4796	FEEDBACK
60403.4925	ITI
60404.0054	*****
60404.0059	COASTER
60407.0792	FEEDBACK
60408.0922	ITI
60408.6051	*****
60408.6056	COASTER
60411.6788	FEEDBACK
60412.6917	ITI
60413.2046	*****
60413.2051	COASTER
60416.295	FEEDBACK
60417.3079	ITI
