329015.7039	WAITING...
329025.883	START_LOOP
329025.8867	*****
329025.8871	COASTER
329029.0196	FEEDBACK
329030.0489	ITI
329030.5774	*****
329030.5779	COASTER
329033.6675	FEEDBACK
329034.6796	ITI
329035.1935	*****
329035.1947	COASTER
329038.2837	FEEDBACK
329039.2966	ITI
329039.8097	*****
329039.8109	COASTER
329042.8999	FEEDBACK
329043.9129	ITI
329044.4257	*****
329044.4269	COASTER
329047.5161	FEEDBACK
329048.5291	ITI
329049.0421	*****
329049.0433	COASTER
329052.1325	FEEDBACK
329053.1454	ITI
329053.6583	*****
329053.6594	COASTER
329056.7486	FEEDBACK
329057.7615	ITI
329058.2739	*****
329058.2751	COASTER
329061.3642	FEEDBACK
329062.3772	ITI
329062.8906	*****
329062.8917	COASTER
329065.981	FEEDBACK
329066.9939	ITI
329067.5068	*****
329067.508	COASTER
329070.5972	FEEDBACK
329071.6101	ITI
329072.123	*****
329072.1242	COASTER
329075.2135	FEEDBACK
329076.2264	ITI
329076.7394	*****
329076.7406	COASTER
329079.8296	FEEDBACK
329080.8426	ITI
329081.3555	*****
329081.3566	COASTER
329084.446	FEEDBACK
329085.4588	ITI
329085.9716	*****
329085.9722	COASTER
329089.0622	FEEDBACK
329090.0751	ITI
329090.5879	*****
329090.5884	COASTER
329093.6783	FEEDBACK
329094.6912	ITI
329095.204	*****
329095.2051	COASTER
329098.2945	FEEDBACK
329099.3074	ITI
329099.8203	*****
329099.8214	COASTER
329102.9107	FEEDBACK
329103.9238	ITI
329104.4365	*****
329104.4377	COASTER
329107.5269	FEEDBACK
329108.5398	ITI
329109.0527	*****
329109.0539	COASTER
329112.1431	FEEDBACK
329113.1561	ITI
329113.6689	*****
329113.6701	COASTER
329116.7593	FEEDBACK
329117.7723	ITI
329118.2854	*****
329118.2865	COASTER
329121.3757	FEEDBACK
329122.3885	ITI
329122.9014	*****
329122.9025	COASTER
329125.9918	FEEDBACK
329127.0047	ITI
329127.5176	*****
329127.5187	COASTER
329130.608	FEEDBACK
329131.6209	ITI
329132.1338	*****
329132.1349	COASTER
329135.2242	FEEDBACK
329136.2371	ITI
329136.75	*****
329136.7512	COASTER
329139.8405	FEEDBACK
329140.8533	ITI
329141.3662	*****
329141.3674	COASTER
329144.4566	FEEDBACK
329145.4698	ITI
329145.9813	*****
329145.982	COASTER
329149.0563	FEEDBACK
329150.0692	ITI
329150.582	*****
329150.5832	COASTER
329153.6728	FEEDBACK
329154.6844	ITI
329155.1972	*****
329155.1978	COASTER
329158.272	FEEDBACK
329159.285	ITI
329159.7979	*****
329159.799	COASTER
329162.8883	FEEDBACK
329163.9012	ITI
329164.4142	*****
329164.4148	COASTER
329167.5045	FEEDBACK
329168.5174	ITI
329169.0303	*****
329169.0314	COASTER
329172.1208	FEEDBACK
329173.1336	ITI
329173.6465	*****
329173.6477	COASTER
329176.736	FEEDBACK
329177.7498	ITI
329178.2628	*****
329178.2639	COASTER
329181.3531	FEEDBACK
329182.366	ITI
329182.8791	*****
329182.8802	COASTER
329185.9694	FEEDBACK
329186.9824	ITI
329187.4949	*****
329187.4961	COASTER
329190.5689	FEEDBACK
329191.582	ITI
329192.0948	*****
329192.0959	COASTER
329195.1851	FEEDBACK
329196.1981	ITI
329196.7111	*****
329196.7123	COASTER
329199.8013	FEEDBACK
329200.8143	ITI
329201.3272	*****
329201.3283	COASTER
329204.4176	FEEDBACK
329205.4305	ITI
329205.9434	*****
329205.9445	COASTER
329209.0339	FEEDBACK
329210.0467	ITI
329210.5596	*****
329210.5607	COASTER
329213.65	FEEDBACK
329214.6629	ITI
329215.1758	*****
329215.177	COASTER
329218.2663	FEEDBACK
329219.2791	ITI
329219.7921	*****
329219.7932	COASTER
329222.8824	FEEDBACK
329223.8954	ITI
329224.4082	*****
329224.4094	COASTER
329227.4986	FEEDBACK
329228.5116	ITI
329229.0245	*****
329229.0256	COASTER
329232.1141	FEEDBACK
329233.1279	ITI
329233.6406	*****
329233.6412	COASTER
329236.731	FEEDBACK
329237.744	ITI
329238.2569	*****
329238.258	COASTER
329241.3473	FEEDBACK
329242.3594	ITI
329242.8733	*****
329242.8744	COASTER
329245.9635	FEEDBACK
329246.9764	ITI
329247.4893	*****
329247.4904	COASTER
329250.5797	FEEDBACK
329251.5928	ITI
329252.1055	*****
329252.1067	COASTER
329255.196	FEEDBACK
329256.2089	ITI
329256.7217	*****
329256.7229	COASTER
329259.7947	FEEDBACK
329260.8085	ITI
329261.3213	*****
329261.3225	COASTER
329264.4118	FEEDBACK
329265.4247	ITI
329265.9375	*****
329265.9387	COASTER
329269.0279	FEEDBACK
329270.0409	ITI
329270.5538	*****
329270.5549	COASTER
329273.6441	FEEDBACK
329274.6571	ITI
329275.17	*****
329275.1711	COASTER
329278.2604	FEEDBACK
329279.2725	ITI
329279.7864	*****
329279.7875	COASTER
329282.8766	FEEDBACK
329283.8895	ITI
329284.4024	*****
329284.4036	COASTER
329287.4922	FEEDBACK
329288.5057	ITI
329289.0186	*****
329289.0191	COASTER
329292.109	FEEDBACK
329293.1219	ITI
329293.6348	*****
329293.636	COASTER
329296.7252	FEEDBACK
329297.7382	ITI
329298.2512	*****
329298.2524	COASTER
329301.3414	FEEDBACK
329302.3544	ITI
329302.8673	*****
329302.8684	COASTER
329305.9577	FEEDBACK
329306.9706	ITI
329307.4837	*****
329307.4848	COASTER
329310.574	FEEDBACK
329311.5868	ITI
329312.0997	*****
329312.1008	COASTER
329315.1901	FEEDBACK
329316.2032	ITI
329316.7159	*****
329316.717	COASTER
329319.8063	FEEDBACK
329320.8191	ITI
329321.3321	*****
329321.3332	COASTER
329324.4225	FEEDBACK
329325.4354	ITI
329325.9483	*****
329325.9494	COASTER
329329.0387	FEEDBACK
329330.0516	ITI
329330.5645	*****
329330.5657	COASTER
329333.6549	FEEDBACK
329334.6679	ITI
329335.1807	*****
329335.1819	COASTER
329338.2711	FEEDBACK
329339.2841	ITI
329339.7971	*****
329339.7983	COASTER
329342.8873	FEEDBACK
329343.9003	ITI
329344.4132	*****
329344.4143	COASTER
329347.5036	FEEDBACK
329348.5165	ITI
329349.0294	*****
329349.0305	COASTER
329352.1198	FEEDBACK
329353.1329	ITI
329353.6456	*****
329353.6467	COASTER
329356.736	FEEDBACK
329357.7489	ITI
329358.2619	*****
329358.263	COASTER
329361.3523	FEEDBACK
329362.3652	ITI
329362.878	*****
329362.8786	COASTER
329365.9681	FEEDBACK
329366.9814	ITI
329367.4942	*****
329367.4954	COASTER
329370.5846	FEEDBACK
329371.5976	ITI
329372.1106	*****
329372.1118	COASTER
329375.2009	FEEDBACK
329376.2138	ITI
329376.7267	*****
329376.7278	COASTER
329379.817	FEEDBACK
329380.8302	ITI
329381.3429	*****
329381.344	COASTER
329384.4167	FEEDBACK
329385.4296	ITI
329385.9417	*****
329385.9421	COASTER
329389.0342	FEEDBACK
329390.0458	ITI
329390.5587	*****
329390.5599	COASTER
329393.6491	FEEDBACK
329394.6614	ITI
329395.1749	*****
329395.176	COASTER
329398.2653	FEEDBACK
329399.2777	ITI
329399.7911	*****
329399.7923	COASTER
329402.8814	FEEDBACK
329403.8943	ITI
329404.4072	*****
329404.4077	COASTER
329407.4979	FEEDBACK
329408.5107	ITI
329409.0234	*****
329409.0246	COASTER
329412.1141	FEEDBACK
329413.1269	ITI
329413.6398	*****
329413.6409	COASTER
329416.7298	FEEDBACK
329417.7431	ITI
329418.256	*****
329418.2565	COASTER
329421.3298	FEEDBACK
329422.3427	ITI
329422.8556	*****
329422.8567	COASTER
329425.946	FEEDBACK
329426.9589	ITI
329427.4718	*****
329427.4729	COASTER
329430.5616	FEEDBACK
329431.5753	ITI
329432.088	*****
329432.0892	COASTER
329435.1785	FEEDBACK
329436.1913	ITI
329436.7043	*****
329436.7054	COASTER
329439.794	FEEDBACK
329440.8076	ITI
329441.3205	*****
329441.3216	COASTER
329444.411	FEEDBACK
329445.4238	ITI
329445.9364	*****
329445.9375	COASTER
329449.0269	FEEDBACK
329450.04	ITI
329450.5525	*****
329450.5537	COASTER
329453.6432	FEEDBACK
329454.6564	ITI
329455.1691	*****
329455.1702	COASTER
329458.2596	FEEDBACK
329459.2724	ITI
329459.7844	*****
329459.7855	COASTER
329462.8591	FEEDBACK
329463.872	ITI
329464.3849	*****
