74222.5854	WAITING...
74232.7352	START_LOOP
74232.7389	*****
74232.7393	COASTER
74235.8721	FEEDBACK
74236.9009	ITI
74237.4129	*****
74237.4141	COASTER
74240.5198	FEEDBACK
74241.5325	ITI
74242.0456	*****
74242.0467	COASTER
74245.136	FEEDBACK
74246.1486	ITI
74246.6619	*****
74246.663	COASTER
74249.7523	FEEDBACK
74250.7644	ITI
74251.278	*****
74251.2792	COASTER
74254.3684	FEEDBACK
74255.3812	ITI
74255.8941	*****
74255.8952	COASTER
74258.9846	FEEDBACK
74259.9976	ITI
74260.5095	*****
74260.51	COASTER
74263.6007	FEEDBACK
74264.6139	ITI
74265.1268	*****
74265.128	COASTER
74268.217	FEEDBACK
74269.23	ITI
74269.743	*****
74269.7441	COASTER
74272.8333	FEEDBACK
74273.8462	ITI
74274.3591	*****
74274.3602	COASTER
74277.4492	FEEDBACK
74278.4624	ITI
74278.9745	*****
74278.9756	COASTER
74282.0658	FEEDBACK
74283.0786	ITI
74283.5916	*****
74283.5921	COASTER
74286.6985	FEEDBACK
74287.7115	ITI
74288.2244	*****
74288.2256	COASTER
74291.3149	FEEDBACK
74292.3275	ITI
74292.8405	*****
74292.8417	COASTER
74295.9299	FEEDBACK
74296.944	ITI
74297.4568	*****
74297.4579	COASTER
74300.5466	FEEDBACK
74301.5594	ITI
74302.0724	*****
74302.0736	COASTER
74305.1468	FEEDBACK
74306.1597	ITI
74306.6726	*****
74306.6737	COASTER
74309.763	FEEDBACK
74310.776	ITI
74311.2885	*****
74311.2897	COASTER
74314.3792	FEEDBACK
74315.3922	ITI
74315.9051	*****
74315.9055	COASTER
74318.9948	FEEDBACK
74320.0078	ITI
74320.5212	*****
74320.5223	COASTER
74323.6116	FEEDBACK
74324.6246	ITI
74325.1372	*****
74325.1383	COASTER
74328.2278	FEEDBACK
74329.2408	ITI
74329.7537	*****
74329.7548	COASTER
74332.8439	FEEDBACK
74333.8561	ITI
74334.3699	*****
74334.371	COASTER
74337.4593	FEEDBACK
74338.4732	ITI
74338.9861	*****
74338.9872	COASTER
74342.0931	FEEDBACK
74343.106	ITI
74343.6189	*****
74343.62	COASTER
74346.7093	FEEDBACK
74347.7221	ITI
74348.2352	*****
74348.2363	COASTER
74351.3255	FEEDBACK
74352.3384	ITI
74352.8513	*****
74352.8524	COASTER
74355.9417	FEEDBACK
74356.9546	ITI
74357.4675	*****
74357.4687	COASTER
74360.558	FEEDBACK
74361.5709	ITI
74362.0838	*****
74362.0844	COASTER
74365.1741	FEEDBACK
74366.1872	ITI
74366.7	*****
74366.7011	COASTER
74369.7904	FEEDBACK
74370.8033	ITI
74371.3162	*****
74371.3173	COASTER
74374.4066	FEEDBACK
74375.4195	ITI
74375.9324	*****
74375.9335	COASTER
74379.0228	FEEDBACK
74380.0357	ITI
74380.5486	*****
74380.5497	COASTER
74383.639	FEEDBACK
74384.6519	ITI
74385.1641	*****
74385.1647	COASTER
74388.2552	FEEDBACK
74389.2682	ITI
74389.781	*****
74389.7822	COASTER
74392.8714	FEEDBACK
74393.8843	ITI
74394.3973	*****
74394.3985	COASTER
74397.4878	FEEDBACK
74398.4996	ITI
74399.0134	*****
74399.0146	COASTER
74402.1034	FEEDBACK
74403.1168	ITI
74403.6297	*****
74403.6308	COASTER
74406.7201	FEEDBACK
74407.733	ITI
74408.2458	*****
74408.2463	COASTER
74411.3359	FEEDBACK
74412.3493	ITI
74412.8621	*****
74412.8632	COASTER
74415.9525	FEEDBACK
74416.9646	ITI
74417.4782	*****
74417.4788	COASTER
74420.5521	FEEDBACK
74421.565	ITI
74422.0777	*****
74422.0789	COASTER
74425.1683	FEEDBACK
74426.1813	ITI
74426.6939	*****
74426.695	COASTER
74429.7846	FEEDBACK
74430.7975	ITI
74431.3104	*****
74431.311	COASTER
74434.384	FEEDBACK
74435.3971	ITI
74435.9099	*****
74435.9111	COASTER
74438.9995	FEEDBACK
74440.0133	ITI
74440.5262	*****
74440.5267	COASTER
74443.6167	FEEDBACK
74444.6295	ITI
74445.1424	*****
74445.1435	COASTER
74448.2328	FEEDBACK
74449.2456	ITI
74449.7589	*****
74449.76	COASTER
74452.849	FEEDBACK
74453.8619	ITI
74454.3748	*****
74454.3759	COASTER
74457.4652	FEEDBACK
74458.4782	ITI
74458.991	*****
74458.9922	COASTER
74462.0814	FEEDBACK
74463.0943	ITI
74463.6072	*****
74463.6084	COASTER
74466.6978	FEEDBACK
74467.7106	ITI
74468.2234	*****
74468.2246	COASTER
74471.3138	FEEDBACK
74472.3266	ITI
74472.8397	*****
74472.8408	COASTER
74475.9294	FEEDBACK
74476.943	ITI
74477.4559	*****
74477.457	COASTER
74480.5462	FEEDBACK
74481.5593	ITI
74482.0721	*****
74482.0732	COASTER
74485.1625	FEEDBACK
74486.1754	ITI
74486.6882	*****
74486.6887	COASTER
74489.7788	FEEDBACK
74490.7915	ITI
74491.3046	*****
74491.3057	COASTER
74494.3948	FEEDBACK
74495.4077	ITI
74495.9207	*****
74495.9219	COASTER
74499.0111	FEEDBACK
74500.0241	ITI
74500.5369	*****
74500.538	COASTER
74503.6273	FEEDBACK
74504.6403	ITI
74505.1531	*****
74505.1543	COASTER
74508.2436	FEEDBACK
74509.2565	ITI
74509.7693	*****
74509.7705	COASTER
74512.8596	FEEDBACK
74513.8728	ITI
74514.3856	*****
74514.3867	COASTER
74517.476	FEEDBACK
74518.489	ITI
74519.0016	*****
74519.0027	COASTER
74522.0922	FEEDBACK
74523.1051	ITI
74523.618	*****
74523.6191	COASTER
74526.7081	FEEDBACK
74527.7213	ITI
74528.2342	*****
74528.2353	COASTER
74531.3247	FEEDBACK
74532.3375	ITI
74532.8504	*****
74532.8515	COASTER
74535.9408	FEEDBACK
74536.9538	ITI
74537.4666	*****
74537.4678	COASTER
74540.5572	FEEDBACK
74541.5699	ITI
74542.0827	*****
74542.0834	COASTER
74545.1734	FEEDBACK
74546.1862	ITI
74546.699	*****
74546.7002	COASTER
74549.7729	FEEDBACK
74550.7856	ITI
74551.2987	*****
74551.2999	COASTER
74554.3888	FEEDBACK
74555.402	ITI
74555.9149	*****
74555.916	COASTER
74559.0051	FEEDBACK
74560.0183	ITI
74560.531	*****
74560.5315	COASTER
74563.6215	FEEDBACK
74564.6344	ITI
74565.1465	*****
74565.147	COASTER
74568.2376	FEEDBACK
74569.2507	ITI
74569.7637	*****
74569.7649	COASTER
74572.8539	FEEDBACK
74573.8661	ITI
74574.3797	*****
74574.3803	COASTER
74577.4702	FEEDBACK
74578.4828	ITI
74578.9959	*****
74578.9971	COASTER
74582.0858	FEEDBACK
74583.0991	ITI
74583.6121	*****
74583.6133	COASTER
74586.7025	FEEDBACK
74587.7155	ITI
74588.2284	*****
74588.2295	COASTER
74591.3353	FEEDBACK
74592.3485	ITI
74592.8612	*****
74592.8623	COASTER
74595.9516	FEEDBACK
74596.9645	ITI
74597.4775	*****
74597.4781	COASTER
74600.5678	FEEDBACK
74601.5807	ITI
74602.0936	*****
74602.0947	COASTER
74605.184	FEEDBACK
74606.1969	ITI
74606.7098	*****
74606.7109	COASTER
74609.7995	FEEDBACK
74610.8132	ITI
74611.3259	*****
74611.3265	COASTER
