77281.5947	WAITING...
77291.739	START_LOOP
77291.7428	*****
77291.7432	COASTER
77294.8759	FEEDBACK
77295.9043	ITI
77296.4167	*****
77296.4178	COASTER
77299.507	FEEDBACK
77300.52	ITI
77301.0327	*****
77301.0339	COASTER
77304.1231	FEEDBACK
77305.1361	ITI
77305.6487	*****
77305.6493	COASTER
77308.7394	FEEDBACK
77309.7523	ITI
77310.2652	*****
77310.2663	COASTER
77313.3556	FEEDBACK
77314.3684	ITI
77314.8814	*****
77314.8825	COASTER
77317.9719	FEEDBACK
77318.9847	ITI
77319.4976	*****
77319.4987	COASTER
77322.588	FEEDBACK
77323.601	ITI
77324.1133	*****
77324.1148	COASTER
77327.2043	FEEDBACK
77328.2172	ITI
77328.73	*****
77328.7312	COASTER
77331.8204	FEEDBACK
77332.8332	ITI
77333.3462	*****
77333.3474	COASTER
77336.4366	FEEDBACK
77337.4494	ITI
77337.9626	*****
77337.9637	COASTER
77341.0522	FEEDBACK
77342.0658	ITI
77342.5788	*****
77342.58	COASTER
77345.6691	FEEDBACK
77346.682	ITI
77347.1943	*****
77347.1954	COASTER
77350.2853	FEEDBACK
77351.2982	ITI
77351.811	*****
77351.8115	COASTER
77354.9014	FEEDBACK
77355.9144	ITI
77356.4269	*****
77356.428	COASTER
77359.5177	FEEDBACK
77360.5306	ITI
77361.0435	*****
77361.0447	COASTER
77364.1334	FEEDBACK
77365.1464	ITI
77365.659	*****
77365.6602	COASTER
77368.7501	FEEDBACK
77369.7631	ITI
77370.276	*****
77370.2771	COASTER
77373.3665	FEEDBACK
77374.3793	ITI
77374.8914	*****
77374.8925	COASTER
77377.9821	FEEDBACK
77378.9956	ITI
77379.5082	*****
77379.5093	COASTER
77382.5987	FEEDBACK
77383.6116	ITI
77384.1247	*****
77384.1258	COASTER
77387.215	FEEDBACK
77388.2279	ITI
77388.7406	*****
77388.7418	COASTER
77391.8312	FEEDBACK
77392.8441	ITI
77393.357	*****
77393.3582	COASTER
77396.4475	FEEDBACK
77397.4604	ITI
77397.9728	*****
77397.974	COASTER
77401.0636	FEEDBACK
77402.0766	ITI
77402.5895	*****
77402.5906	COASTER
77405.6798	FEEDBACK
77406.6929	ITI
77407.2047	*****
77407.2052	COASTER
77410.2961	FEEDBACK
77411.308	ITI
77411.822	*****
77411.8232	COASTER
77414.9123	FEEDBACK
77415.9252	ITI
77416.4382	*****
77416.4393	COASTER
77419.5286	FEEDBACK
77420.5414	ITI
77421.0536	*****
77421.0547	COASTER
77424.1447	FEEDBACK
77425.1576	ITI
77425.6705	*****
77425.6717	COASTER
77428.7609	FEEDBACK
77429.7739	ITI
77430.2868	*****
77430.2873	COASTER
77433.3771	FEEDBACK
77434.3901	ITI
77434.9029	*****
77434.9041	COASTER
77437.9933	FEEDBACK
77439.0063	ITI
77439.5192	*****
77439.5197	COASTER
77442.6091	FEEDBACK
77443.6225	ITI
77444.1354	*****
77444.1365	COASTER
77447.2258	FEEDBACK
77448.2387	ITI
77448.7508	*****
77448.7523	COASTER
77451.842	FEEDBACK
77452.8549	ITI
77453.3675	*****
77453.368	COASTER
77456.4576	FEEDBACK
77457.4712	ITI
77457.984	*****
77457.9852	COASTER
77461.0744	FEEDBACK
77462.0873	ITI
77462.6003	*****
77462.6014	COASTER
77465.6906	FEEDBACK
77466.7036	ITI
77467.2164	*****
77467.2176	COASTER
77470.3068	FEEDBACK
77471.3198	ITI
77471.8326	*****
77471.8337	COASTER
77474.9231	FEEDBACK
