143166.2704	WAITING...
143176.4193	START_LOOP
143176.423	*****
143176.4234	COASTER
143179.5403	FEEDBACK
143180.5696	ITI
143181.082	*****
143181.0826	COASTER
143184.1555	FEEDBACK
143185.1684	ITI
143185.6813	*****
143185.6819	COASTER
143188.7551	FEEDBACK
143189.768	ITI
143190.2809	*****
143190.2814	COASTER
143193.3547	FEEDBACK
143194.3676	ITI
143194.8806	*****
143194.881	COASTER
143197.9534	FEEDBACK
143198.9672	ITI
143199.4801	*****
143199.4807	COASTER
143202.5539	FEEDBACK
143203.5668	ITI
143204.0797	*****
143204.0803	COASTER
143207.1532	FEEDBACK
143208.1665	ITI
143208.6794	*****
143208.68	COASTER
143211.7531	FEEDBACK
143212.7661	ITI
143213.279	*****
143213.2795	COASTER
143216.3527	FEEDBACK
143217.3656	ITI
143217.8786	*****
143217.8792	COASTER
143220.969	FEEDBACK
143221.9819	ITI
143222.4944	*****
143222.495	COASTER
143225.5685	FEEDBACK
143226.5815	ITI
143227.0938	*****
143227.0944	COASTER
143230.1848	FEEDBACK
143231.1977	ITI
143231.7098	*****
143231.7104	COASTER
143234.7844	FEEDBACK
143235.7965	ITI
143236.3097	*****
143236.3104	COASTER
143239.3831	FEEDBACK
143240.3965	ITI
143240.9098	*****
143240.9103	COASTER
143243.9836	FEEDBACK
143244.9965	ITI
143245.5094	*****
143245.51	COASTER
143248.5832	FEEDBACK
143249.5961	ITI
143250.109	*****
143250.1096	COASTER
143253.1991	FEEDBACK
143254.2124	ITI
143254.7253	*****
143254.7258	COASTER
143257.799	FEEDBACK
143258.8118	ITI
143259.3249	*****
143259.3255	COASTER
143262.3986	FEEDBACK
143263.4112	ITI
143263.9245	*****
143263.9251	COASTER
143267.0148	FEEDBACK
143268.0278	ITI
143268.5407	*****
143268.5413	COASTER
143271.6145	FEEDBACK
143272.6274	ITI
143273.1403	*****
143273.1409	COASTER
143276.2141	FEEDBACK
143277.227	ITI
143277.7399	*****
143277.7405	COASTER
143280.8137	FEEDBACK
143281.8266	ITI
143282.3395	*****
143282.3401	COASTER
143285.4133	FEEDBACK
143286.4262	ITI
143286.9391	*****
143286.9397	COASTER
143290.0129	FEEDBACK
143291.0258	ITI
143291.5387	*****
143291.5393	COASTER
143294.6125	FEEDBACK
143295.6254	ITI
143296.1379	*****
143296.1386	COASTER
143299.2121	FEEDBACK
143300.225	ITI
143300.7379	*****
143300.7385	COASTER
143303.811	FEEDBACK
143304.8246	ITI
143305.3375	*****
143305.3381	COASTER
143308.4113	FEEDBACK
143309.4237	ITI
143309.9372	*****
143309.9376	COASTER
143313.0109	FEEDBACK
143314.0238	ITI
143314.5368	*****
143314.5373	COASTER
143317.6097	FEEDBACK
143318.6231	ITI
143319.1364	*****
143319.137	COASTER
143322.2101	FEEDBACK
143323.2221	ITI
143323.736	*****
143323.7366	COASTER
143326.8097	FEEDBACK
143327.8227	ITI
143328.3356	*****
143328.3362	COASTER
143331.4094	FEEDBACK
143332.4223	ITI
143332.9352	*****
143332.9358	COASTER
143336.009	FEEDBACK
143337.0219	ITI
143337.5348	*****
143337.5354	COASTER
143340.6085	FEEDBACK
143341.6215	ITI
143342.1344	*****
143342.1349	COASTER
143345.2082	FEEDBACK
143346.2211	ITI
143346.733	*****
143346.7335	COASTER
143349.8078	FEEDBACK
143350.8207	ITI
143351.3336	*****
143351.3342	COASTER
143354.4074	FEEDBACK
143355.4203	ITI
143355.9332	*****
143355.9338	COASTER
143359.007	FEEDBACK
143360.0199	ITI
143360.5323	*****
143360.5329	COASTER
143363.6066	FEEDBACK
143364.6195	ITI
143365.1324	*****
143365.133	COASTER
143368.2062	FEEDBACK
143369.2191	ITI
143369.7317	*****
143369.7323	COASTER
143372.8054	FEEDBACK
143373.8187	ITI
143374.331	*****
143374.3316	COASTER
143377.4054	FEEDBACK
143378.4184	ITI
143378.9313	*****
143378.9319	COASTER
143382.005	FEEDBACK
143383.018	ITI
143383.5309	*****
143383.5315	COASTER
143386.6046	FEEDBACK
143387.6176	ITI
143388.1305	*****
143388.1311	COASTER
143391.2034	FEEDBACK
143392.2172	ITI
143392.7301	*****
143392.7306	COASTER
143395.8039	FEEDBACK
143396.8168	ITI
143397.3297	*****
143397.3303	COASTER
143400.4035	FEEDBACK
143401.4163	ITI
143401.9293	*****
143401.9298	COASTER
143405.0031	FEEDBACK
143406.016	ITI
143406.5289	*****
143406.5294	COASTER
143409.6024	FEEDBACK
143410.6156	ITI
143411.1286	*****
143411.1295	COASTER
143414.2023	FEEDBACK
143415.2152	ITI
143415.7281	*****
143415.7287	COASTER
143418.8019	FEEDBACK
143419.8148	ITI
143420.3277	*****
143420.3283	COASTER
143423.4015	FEEDBACK
143424.4144	ITI
143424.9273	*****
143424.928	COASTER
143428.0011	FEEDBACK
143429.014	ITI
143429.5269	*****
143429.5275	COASTER
143432.6007	FEEDBACK
143433.6136	ITI
143434.1266	*****
143434.1272	COASTER
143437.2003	FEEDBACK
143438.2133	ITI
143438.7262	*****
143438.7268	COASTER
143441.7991	FEEDBACK
143442.8129	ITI
143443.3258	*****
143443.3264	COASTER
143446.3991	FEEDBACK
143447.4125	ITI
143447.9255	*****
143447.926	COASTER
143450.9992	FEEDBACK
143452.0121	ITI
143452.524	*****
143452.5245	COASTER
143455.5988	FEEDBACK
143456.6117	ITI
143457.1246	*****
143457.1251	COASTER
143460.1975	FEEDBACK
143461.2112	ITI
143461.7242	*****
143461.7248	COASTER
143464.798	FEEDBACK
143465.8109	ITI
143466.3238	*****
143466.3244	COASTER
143469.3976	FEEDBACK
143470.4105	ITI
143470.9234	*****
143470.924	COASTER
143473.9963	FEEDBACK
143475.0092	ITI
143475.5227	*****
143475.5233	COASTER
143478.5968	FEEDBACK
143479.6097	ITI
143480.1226	*****
143480.1232	COASTER
143483.1962	FEEDBACK
143484.2093	ITI
143484.7222	*****
143484.7228	COASTER
143487.8117	FEEDBACK
143488.8255	ITI
143489.3377	*****
143489.3383	COASTER
143492.4122	FEEDBACK
143493.4252	ITI
143493.9381	*****
143493.9387	COASTER
143497.0118	FEEDBACK
143498.0248	ITI
143498.5377	*****
143498.5383	COASTER
143501.6115	FEEDBACK
143502.6244	ITI
143503.1372	*****
143503.1377	COASTER
143506.2111	FEEDBACK
143507.224	ITI
143507.7369	*****
143507.7375	COASTER
143510.8107	FEEDBACK
143511.8236	ITI
143512.3365	*****
143512.3371	COASTER
143515.4093	FEEDBACK
143516.4232	ITI
143516.9353	*****
143516.9359	COASTER
143520.0099	FEEDBACK
143521.0228	ITI
143521.5357	*****
143521.5363	COASTER
143524.6095	FEEDBACK
143525.6224	ITI
143526.1353	*****
143526.1359	COASTER
143529.2091	FEEDBACK
143530.222	ITI
143530.7349	*****
143530.7355	COASTER
143533.8087	FEEDBACK
143534.8216	ITI
143535.3345	*****
143535.3351	COASTER
143538.4083	FEEDBACK
143539.4212	ITI
143539.9334	*****
143539.934	COASTER
143543.0079	FEEDBACK
143544.0208	ITI
143544.5338	*****
143544.5344	COASTER
143547.6241	FEEDBACK
143548.6366	ITI
143549.15	*****
143549.1506	COASTER
143552.2237	FEEDBACK
143553.2367	ITI
143553.7496	*****
143553.7502	COASTER
143556.8224	FEEDBACK
143557.8363	ITI
143558.3492	*****
143558.3498	COASTER
143561.4393	FEEDBACK
143562.4518	ITI
143562.9654	*****
143562.966	COASTER
143566.0392	FEEDBACK
143567.0521	ITI
143567.5645	*****
143567.5651	COASTER
143570.6388	FEEDBACK
143571.6517	ITI
143572.1646	*****
143572.1652	COASTER
143575.2384	FEEDBACK
143576.2513	ITI
143576.7642	*****
143576.7648	COASTER
143579.838	FEEDBACK
143580.8509	ITI
143581.3638	*****
143581.3644	COASTER
143584.4376	FEEDBACK
143585.4499	ITI
143585.9625	*****
143585.9631	COASTER
143589.0372	FEEDBACK
143590.0501	ITI
143590.563	*****
143590.5636	COASTER
143593.6368	FEEDBACK
143594.6491	ITI
143595.1626	*****
143595.1632	COASTER
143598.2364	FEEDBACK
143599.2494	ITI
143599.7623	*****
143599.7629	COASTER
143602.836	FEEDBACK
143603.8489	ITI
143604.3614	*****
143604.362	COASTER
143607.4357	FEEDBACK
143608.4486	ITI
143608.9615	*****
143608.9621	COASTER
143612.0352	FEEDBACK
143613.0482	ITI
143613.5611	*****
143613.5617	COASTER
143616.6349	FEEDBACK
143617.6478	ITI
143618.1607	*****
143618.1613	COASTER
143621.2345	FEEDBACK
143622.2471	ITI
143622.7603	*****
143622.7609	COASTER
143625.8341	FEEDBACK
143626.847	ITI
143627.3599	*****
143627.3605	COASTER
143630.4337	FEEDBACK
143631.4466	ITI
143631.9595	*****
143631.9601	COASTER
143635.0333	FEEDBACK
143636.0462	ITI
143636.5591	*****
143636.5597	COASTER
143639.6329	FEEDBACK
143640.6458	ITI
143641.1587	*****
143641.1593	COASTER
143644.2325	FEEDBACK
143645.2454	ITI
143645.7583	*****
143645.7589	COASTER
143648.8312	FEEDBACK
143649.8451	ITI
143650.3576	*****
143650.3582	COASTER
