91117.0649	WAITING...
91129.6879	START_LOOP
91129.6916	*****
91129.6921	COASTER
91132.8468	FEEDBACK
91134.1419	ITI
91134.6541	*****
91134.6547	COASTER
91137.7443	FEEDBACK
91138.7572	ITI
91139.2701	*****
91139.2707	COASTER
91142.3439	FEEDBACK
91143.3568	ITI
91143.8693	*****
91143.8699	COASTER
91146.9426	FEEDBACK
91147.9564	ITI
91148.4689	*****
91148.4695	COASTER
91151.5431	FEEDBACK
91152.556	ITI
91153.069	*****
91153.0696	COASTER
91156.1427	FEEDBACK
91157.1556	ITI
91157.6685	*****
91157.6691	COASTER
